userName,score,at,content
Pengguna Google,5,2025-04-03 15:15:52,"sangat seru untuk di mainkan sampai ketagihan, permainan ini mengartikan berfikir sebelum bertindak, dan permainan ini tidak.menggunakan kuota jadi cocok untuk bermain jika kuota habis, buruan di download biar merasakan ketagihan nyaa😊😊"
Pengguna Google,4,2025-03-19 15:09:23,"game nya tuh seru banget,tapi minta tolong banget iklan nya kurangin,setiap game nya over pasti selalu ada iklan,walau pun data/Wi-Fi nya di matiin TPI tetep aja ada iklan,jadi tolong kurangin iklannya pliss"
Pengguna Google,3,2025-04-13 07:03:25,"gamenya bagus , keren , tapi ada 1 hal yg saya gk suka nih game dark sistem masa saya main di hp ini susah banget tapi hp temen saya mudah banget , Tolong perbaikilah dan juga ada cheat ilangin aja cheet nya"
Pengguna Google,5,2025-03-28 09:21:42,"Bagus, game nya juga seru² asik juga klo main dan ini tuh game nya menantang banget sih menurut ku,dan ini juga klo main harus teliti ga ada yg kurang, semua aman² aja,ini juga bisa offline asik banget deh klo main ini(⁠≧⁠▽⁠≦⁠) dan ini tuh game yg ter the best menurut aku👍. dan tolong dong di update in kaya banyakin gitu game nya biar tambah seru.itu aja sih ulasan dari aku semoga game nya banyak yg main dan semangat terus developer 💪"
Pengguna Google,1,2025-03-23 02:46:39,"tampilan disetiap perangkat berbeda-beda, beberapa memiliki bom angka di tengah puzzle, sedangkan lainnya tidak ada, sehingga poin yang didapat juga berbeda, tingkat kesulitan juga berbeda sehingga tidak adil, tolong admin berprilaku lah secara adil untuk semua pengguna. saya sudah beberapa kali mengecek apakah ada update, tetapi tidak ada, jadi tolong tampilan disetiap perangkat game ini tidak berbeda-beda, saya juga mau ada bom dalam puzzle block nya, agar poin yang diraih makin banyak"
Pengguna Google,5,2025-04-09 06:33:20,gamenya seru saya KLO sedang gabut atau bosan selalu main ini seru banget 😁🙏tapi tolong tambahin fitur baru atau mini games pasti nambah seru walaupun pun agak susah sering ngamuk² hehe udah itu aja makasih 🙏😁
Pengguna Google,5,2025-03-25 05:35:38,bagus banget permainannya seruuuuu sekali iklan nya juga sedikit terus bisa main tanpa paket data atau wifi pokoknya seru banget deh bagus cocok buat mengisi waktu luang😊
Pengguna Google,1,2025-03-23 14:15:21,"permainan yang sangat tidak adil, karena di beberapa perangkat berbeda games dengan saya, padahal sama dengan aplikasi yang saya download. teman-teman Saya memiliki angka di dalam setiap blok seperti bom yang dapat meningkatkan skor lebih tinggi, sedangkan saya tidak ada. sangat buruk"
Pengguna Google,5,2025-04-05 14:26:18,Game nya udah seru bgt ada mode petualangan juga sama classic tpi yg bkin kesel pas kalah kan mau nonton iklan tpi malah kyk gabisa gitu padahal udh ada wifi
Pengguna Google,5,2025-04-04 13:55:47,game ini sangat seru saya menyukai nya jadi saya merating ini dengan penuh hati teman teman aku juga suka ini walaupun game nya sedikit sulit tapi bisa mengajar otak kita menjadi pintar pokoknya rating game ini penuh ayo dong buat versi ramadhan nyaa dan update logo nya menjadi ada tulisan tahun tahun nyaa terus harus sering di update pokoknya enak banget gak ngebosenin waktu dulu mama aku suka main ini terus dulu kata mama aku memo x penuh mknya apus gem ini deh ak k mren dolnod ak gska lm2 ska
Pengguna Google,5,2025-04-06 23:29:21,geme ini sudah baik tapi cuma satu yaitu iklan yang terlalu banyak dan bug yang ada di dalam geme seterusnya semoga bermanfaat semangat terus untuk mengembangkan geme ini bila ada salah kata saya minta maaf sekian terima gaji
Pengguna Google,5,2025-04-07 13:25:50,"game ini sangat seru,dan bisa di mainkan secara no data,terus gem ini gk ada bug nya,iklan pun dikit,dan selain itu,gem ini kalo lagi gabut+gk ada kouta,cukup game ini aja,coxok buat yg suka gabut👍🏻👍🏻"
Pengguna Google,5,2025-04-07 14:34:50,"game ini sangat bagus, sangat bisa untuk mengasah kemampuan otak, kalo kalian download game ini dijamin langsung pintar dalam bermain teka teki, dan satu lagi terimakasih untuk developer karena sudah menciptakan game ini"
Pengguna Google,5,2025-03-19 17:45:37,gamenya seru banget dan gak pernah nge lag jadi aku suka banget mana game ini viral dan aku udah main game ini dari 2024 emang seseru itu woyy seru banget deh pokonya jadi setiap sebelum buka puasa suka main game block blast dulu suka setiap hari malah saudara aku juga suka banget game nya gapake kuota lagi jadi ga bikin boros pokonya paling de best deh
Pengguna Google,5,2025-04-13 05:26:26,game ini sangat mudah dan aku sangat suka dengan game ini aku harap game ini bisa berkembang dan satu lagi walau game ini aku kalah tapi sangat seru untuk dimainkan apalagi untuk para anak kecil semoga game ini bisa berkembang dan menjadi game terfavorit anak dewasa maupun anak kecil ok itu aja yg mau ku sampaikan mohon maaf kalo ada kesalahan kata atau apapun semoga dibaca ya byee
Pengguna Google,5,2025-03-27 10:03:12,"game nya pokonya seru banget🤭🤭juga offline☺gamenya buat kita fokus ke permainan nya 🤟pokonya seru deh, kalo aku pergi jauh jauh, aku main ini, soalnya offline 😋tapi aku saranin gak usah pake iklan 👌tapi gapapa, aku rating gamenya 5 bintang dehh🤗"
Pengguna Google,4,2025-03-20 01:36:30,"mohon maaf sebelumnya saya kasih rating 4 dulu karena ada block yang kegedean yg 9 block jadi kadang kalau sempit nggak bisa di masukkan, jadi kalah. tolong ya bisa di kecilkan block nya. tapi game nya sudah sangat seru dan cocok dimainkan sewaktu senggang. terima kasih🙏🏻"
Pengguna Google,3,2025-03-22 17:25:50,untuk gemenya gak bosenin apalagi kalo misalnya data abis/mati lampu game ini bisa jadi opsi untuk game offline tapi ada negatifnya untuk poin² yg tinggi yg dimana seringkali di poin 1000/ke atasnya sering manjadi hard game
Pengguna Google,4,2025-04-05 20:24:16,"game seruu bgt sumpah tpi kenapa gua gprnh dapet bug ya? gua iri aja gtu yg lain pada dapet bug sedangkan gua gprnh tolong la gausa pilih kasi gua jg pengen nyoba bug nya nyet, tolong kebijakannya"
Pengguna Google,5,2025-04-07 23:47:08,"game ini sangat lah simple, dan seru jugaa sii kadang aku sama sepupu sepupu aku lomba main game block blast siapa yang paling banyak level nya terus yang kalah di taruh bedak dimukanya, and game ini juga kalo mati lampu seru main nya pokonya the best banget lah 💯"
Pengguna Google,5,2025-03-28 05:09:59,game nya seru bisa dipakai saat paket data habis dan tidak ada iklan saya suka game ini walau kadang sedikit nge bug tapi tidak apa apa saya salut sama game satu ini 🎀💞
Pengguna Google,1,2025-04-07 13:13:13,"mode andvanture nya berasa gacha krn block nya random dan susah banget karna ya tergantung kalau dapet block yang bagus bakal lancar tp kadang kerasa banget klo block yang diberikan pasti bakal stuck kecuali ngulang terus sampai dapet yang bagus dan cocok, jadi lebih berasa game gacha, tolol bgt"
Pengguna Google,5,2025-04-02 12:23:04,bagus sekali sangat menarik dan sangat baik saya suka game ini karena setiap best score saya selaluu ceria game nya sangat menyenangkan bagi saya dan keluarga saya semua nya menyukai permainan ini bebas iklan p0kok nya bagus banget permainan ini sudah viral di tiktok banyak orang download aku sangat senang sekali karna aku bisa ikut ikutan dengan Dengan orang orang kakak ku ada download adikku ada download mamak ku ayah ku pokok nya semua deh aku beri rating game ini 5 rating karena game baguss
Pengguna Google,5,2025-04-04 04:28:16,seru bgt gamenya dan nyaman buat dimainkan tapi jgn sampe game ini di hapus dri play store ya soalnya setiap aku bosen atau gabut aku slalu main game ini buat menghibur diri aku sndiri klo aku lagi sedih atau galau aku slalu mainin game ini
Pengguna Google,3,2025-04-01 10:53:11,"ga disarankan buat orang yang lagi haid, apalagi orang yang pemarah, seru sih tapi mancing perkoro, menantang buat bermain dengan game simple seperti ini, kalau bisa nambahin fitur fitur lain biar makin nambah seru dengan game simple kayak gini, tapi lama lama juga bosan kalau gaada update apa gitu, karena sekarang game nya lagi hype.'v'"
Pengguna Google,5,2025-03-28 05:36:10,game nya asik dan juga enak di mainin gak bikin bosen dan bisa juga di mainin offline cocok banget kayak aku yg anak wifi an kan di rumah aku pakai wifi tuh kalo mati lampu bisa mainin game ini dan juga game lain
Pengguna Google,5,2025-04-03 02:04:46,"blok blast itu game seruu tapi banyak iklannya juga, tapi blok blast juga bisa membuat kita senang, tapi susah untuk dimainkan tapi walaupun susah masih seruu untuk orang gak punya kuota atau wivi , bisa di mainkan di mana- mana ,game ini bisa men dapat kan sekor sang sangat tinggi mencapai ribuan sekor, dan banyak yang memainkan game ini, game ini juga merupakan game offline, game ini juga bisa menunggu buka puasa dan gak jadi lebih lapar lagi main ini bisa tidurran duduk tengkurep bay bay Hi i"
Pengguna Google,5,2025-03-23 23:08:32,"game buat santai gini aja masih kasih bintang 1 apalah😹, orang game nya udh bagus, yg masih bilang bug stuck kah bug di kasih block buntu lah, itu lo aja yang gabisa main."
Pengguna Google,5,2025-04-06 14:21:53,"bagus banget permainan nya aku sampai lupa waktu pokoknya makasih yah yang udah buatin permainan ini aku suka banget sama permainan nya aku udah dapet skor banyak banget padahal baru download to save game online permainan terbaru, terbaik, terbagus tapi permainan lain juga bagus dan semua pencipta game se mangat ya i love you so much"
Pengguna Google,5,2025-04-07 03:14:53,"menurut ku ini permainan sangat bagus dan seru klo lagi bosen main permainan lain karna ini tuh permainan paling seru yg pernah aku download 😍😍dan jujur ini permainan asik bngt klo lg bosen jd mood ku naik😍😍😍dan selain itu ini permainan juga bisa menghiburku apalagi klo best scoore😘😍😍 , dan suara nya itu loh exs somuuchh pokoknya sukakkk bngt bngt bngt deh sama permainan satu ini😍.. bikin semangat gitu lohhh pokoknya jd kecanduan deh sama permainan satu aku kasih bintang ☆☆☆☆☆"
Pengguna Google,4,2025-03-28 02:50:02,"Gamenya udah bagus mantap tapi yang bikin kurang bagus atau menarik itu peringkat, buat developer nya tolong di buat papan peringkat dunia agar semua orang bisa menikmati gamenya dengan berlomba untuk meraih peringkat 1 dunia, sekian Terima kasih😇🙏"
Pengguna Google,5,2025-03-23 22:10:22,"seruu bgt tahun kmaren puasaanyaa di tmnin ojol the game skrg DI TMNINN BLOCK BLASTTT ✌️✌️😻😻 ,, suka bgtt sumpah , minus nya kaya kenapa skor kita nih misal beribu ribu trs kita main udah smpe puluhan ribu ,itu kl kalah syg bgt knp GK di tmbh ke skor kita aja?? gt aja si , slbihnya oke la buat ini , CKP menarik , memang banyak iklan tapi aku saranin kl gamau bnyk iklan matiin datanya ini game offline - online jg bisaa 🙏🙏😻😻"
Pengguna Google,5,2025-04-12 12:50:09,"aplikasinya bagus buat temen gabut kalo lagi sendirian atau gak ada pulsa,juga kalo lagi ke luar biasanya aku gabut karna sekarang ada block blast jadi gak gabut lagi👍"
Pengguna Google,5,2025-03-22 16:03:15,karena tidak bikin membosan kan dan seru game nya tapi ada iklan nya mulu jadi lama semogaa block blast nya semakin keren dari pada ini yaa yukk main game ini bisa sambil nunggu buka puasa lohh yuk langsung download
Pengguna Google,5,2025-03-31 07:51:33,"wajib download sih, soalnya nya game ini cocok banget buat kalo kita lagi gak ada Kouta,dan gara gara game ini aku kalo gak ada Kouta aku gak pusing mau buka apa, sekarang gak pusing lagi deh karena ada Block blast!, wajib download NYESEL GAK DOWNLOAD!!"
Pengguna Google,5,2025-04-10 12:01:31,"game nya bagus banget bisa dimainin klu lagi gabut,lagi marah,lagi sedih,dan dll ini seru banget dan jg ada level nya jadi kita ngga cuma main aj deh"
Pengguna Google,5,2025-03-25 04:41:22,"game nya mudah dan bisa offline,cocok buat kalo lagi gabut atau nungguin,sama saya sudah mendapat ownbolligobol(gak tau tulisnya kaya gimana) sebanyak v beberapa kali kali rasanya sangat seru!!!"
Pengguna Google,5,2025-04-01 02:52:24,enak main nya kalau lagi gak ada data aku coba bug tapi gak bisa karena beda block nya jadi aku mau di sama kan aja block nyaa ngerti gakkkk
Pengguna Google,5,2025-04-01 07:19:07,"ini bgus bgt, cuma kurangnya, lebih seru kalo bisa main bareng teman banyak² kan poin gituu. iklanya di kurangin"
Pengguna Google,5,2025-03-24 00:09:22,"Game nya seru bgt, di tambah ada rive gitu pas mau kalah, kecanduan bgt akhir² ini, terus ada yg bikin aku agak kurang nyaman karna dikit-dikit iklan mulu."
Pengguna Google,5,2025-03-27 09:48:14,"ini seru cuman menurut aku kyk ada bug sedikit TPI g masalah buat aku dan ini game offline jadi aku g perlu beli Kouta/pulsa untuk mendownload game dan memain game yg online ini bagus jdi aku ksih 5 bintang ,terimakasih🙏👋"
Pengguna Google,5,2025-03-25 04:16:14,baguss sekali cocok di mainkan ketika sedang gabut dan jika tdk mau ada iklan kalian bisa mematikan WIFI atau Data seluler
Pengguna Google,2,2025-02-28 21:10:09,"Awalnya seru main game ini, terus waktu update malah punyaku ga ke update? Fiturnya masih yang lama banget itu, di saat punya temenku dah bagus bagus semua. Padahal di satu sisi aku ga pernah telat nge update ini aplikasi. Kecewa, skornya kalo main di hp temen bisa sampe gede banget soalnya ngasih nilainya always besar, tapi kalo di hp sendiri mau nyampai 6000 aja sulit"
Pengguna Google,5,2025-03-31 02:14:24,"seru banget apalagi ini offline jadi bisa dimainin kapan aja dan seru kalo lagi santai atau pun gabut gitu..........., tapi kekurangan nya itu pasti klo kalah langsung iklan jadi agak nyebelin dikit,... tp gpp krn game nya sangat seru👍👍"
Pengguna Google,5,2025-04-12 02:03:39,bagus kalau lg gabuts main ini dan kalau bosan bisa main ini aku aja ketagihan ayo downlod block blast kl kalian gabut bisa main ini serruu banget main block blast aku baru pertama kali main block blast
Pengguna Google,4,2025-04-11 16:13:27,"tolong ngasih blok nya jangan yang susah padahal game nya udah bagus, kalo bisa di android juga tambahin yang tanda combo nya jadi love biar makin bagus"
Pengguna Google,5,2025-04-04 07:04:25,"sangat menyenangkan bagus untuk di mainkan atau bersantai dan memburu skor tinggi,namun iklan nya dikurangi dan juga blok nya di tambahkan yang lebih spesial,itu ulasan saya terimakasih semoga di jawab."
Pengguna Google,4,2025-04-07 10:28:18,"Gamenya seru buat di mainin kalau gak ada internet! Dan kalau lagi bosen, rasa bosennya langsung hilang setelah main Block Blast. Tapi sayang, kalau Wifinya di idupin, jadi ada iklan deh...😕"
Pengguna Google,5,2025-03-29 09:43:59,"seru tapi knp punya ku kadang agak aneh bentuk nya sama klw lagi main tiba tiba ngestuck di angka 3000 terus jadi kadang males maininnya, bosen soalnya liat angka 3 mulu, dan kalau bisa update sekali lagi ada tempat buat ganti warna block biar makin semangat mainnyaa sama ada menyala menyala nya gitu pas di bagian ampelibebel"
Pengguna Google,3,2025-03-19 09:49:16,"gamenya memang udah di-update berkali kali, tapi tetap aja, sering ada 3 blok muncul, ketiganya ga ngematch, langsung game over. padahal aku udah cape cape dapatin 2 juta setengah, tapi malah game over gara gara 3 blok muncul yang ga ngematch!!!!!!"
Pengguna Google,5,2025-03-28 13:20:18,ini game nya cocok untuk perjalanan jauh gak bosen lagi dan bisa di main offline game nya seru dan ada permainnan lain nya lagi pokoknya enak dimainin seru sekalilagi seru!!!!👍👍hilangin bug nya ya biar gak iri!
Pengguna Google,5,2025-04-01 19:25:07,gamenya bagus dan seru tapi gak ada skor kaya yang ke 1 ke 2 ke 3 sampai ke 99 gitu saya mohon tambahin dan bisa masuk misalnya ke 1 indonesia atau dengan wilayah sendiri saya mohon untuk di tambahin biar lebih semangat lagi ngejar skor nya
Pengguna Google,5,2025-03-22 02:25:20,permainan nya bagus banget terus gada iklan lagi aku suka banget terus ga pake kouta lagi jadi kan hemat apalagi kalo lagi gabut main ini jadi ga gabut lagi semoga ulasan ku berguna untuk yg baca ya Terima kasih banyak 😁🙏🙏
Pengguna Google,5,2025-04-07 07:55:28,game ini seru banget awalnya aku nggak main game ini soalnya aku kira biasa aja habis itu aku disuruh coba di hp kakakku awalnya ngebosenin lama lama rasanya jadi kayak seru banget seru banget rasanya terima kasih block blast! karena menemani aku pokoknya seru banget deh love you block blast
